Size,PhaseName,MetricName,Sequence,MetricValue,Scenario,CaseName,RunIndex,Tool,Iteration
2,ReCheck,Time,17,1772,User,PosLength,2,EMFIncQuery,5
4,Read,Time,1,2912729510,User,RouteSensor,1,EMFIncQuery,1
4,Check,Time,2,28983,User,RouteSensor,1,EMFIncQuery,1
4,LHS,Time,3,10616740,User,RouteSensor,1,EMFIncQuery,1
4,RHS,Time,4,1655104,User,RouteSensor,1,EMFIncQuery,1
4,ReCheck,Time,5,2773,User,RouteSensor,1,EMFIncQuery,1
4,LHS,Time,6,4404825,User,RouteSensor,1,EMFIncQuery,2
4,RHS,Time,7,471119,User,RouteSensor,1,EMFIncQuery,2
4,ReCheck,Time,8,2003,User,RouteSensor,1,EMFIncQuery,2
4,LHS,Time,9,3681062,User,RouteSensor,1,EMFIncQuery,3
4,RHS,Time,10,465738,User,RouteSensor,1,EMFIncQuery,3
4,ReCheck,Time,11,1937,User,RouteSensor,1,EMFIncQuery,3
4,LHS,Time,12,4326881,User,RouteSensor,1,EMFIncQuery,4
4,RHS,Time,13,530836,User,RouteSensor,1,EMFIncQuery,4
4,ReCheck,Time,14,1867,User,RouteSensor,1,EMFIncQuery,4
4,LHS,Time,15,4274897,User,RouteSensor,1,EMFIncQuery,5
4,RHS,Time,16,508863,User,RouteSensor,1,EMFIncQuery,5
4,ReCheck,Time,17,1946,User,RouteSensor,1,EMFIncQuery,5
4,Read,Time,1,8404146639,Repair,RouteSensor,2,Neo4j,1
4,Check,Time,2,2492356952,Repair,RouteSensor,2,Neo4j,1
4,LHS,Time,3,83994,Repair,RouteSensor,2,Neo4j,1
4,RHS,Time,4,39031524,Repair,RouteSensor,2,Neo4j,1
4,ReCheck,Time,5,640676507,Repair,RouteSensor,2,Neo4j,1
2,Read,Time,1,1468991015,User,RouteSensor,3,Sesame,1
2,Check,Time,2,260013074,User,RouteSensor,3,Sesame,1
2,LHS,Time,3,1355772,User,RouteSensor,3,Sesame,1
2,RHS,Time,4,4694885,User,RouteSensor,3,Sesame,1
2,ReCheck,Time,5,79941680,User,RouteSensor,3,Sesame,1
2,LHS,Time,6,199566,User,RouteSensor,3,Sesame,2
2,RHS,Time,7,2570566,User,RouteSensor,3,Sesame,2
2,ReCheck,Time,8,68749411,User,RouteSensor,3,Sesame,2
2,LHS,Time,9,166545,User,RouteSensor,3,Sesame,3
2,RHS,Time,10,2604093,User,RouteSensor,3,Sesame,3
2,ReCheck,Time,11,51554751,User,RouteSensor,3,Sesame,3
2,LHS,Time,12,161119,User,RouteSensor,3,Sesame,4
2,RHS,Time,13,2444132,User,RouteSensor,3,Sesame,4
2,ReCheck,Time,14,43614592,User,RouteSensor,3,Sesame,4
2,LHS,Time,15,159820,User,RouteSensor,3,Sesame,5
2,RHS,Time,16,2559146,User,RouteSensor,3,Sesame,5
2,ReCheck,Time,17,36254083,User,RouteSensor,3,Sesame,5
2,Read,Time,1,7654921312,Repair,PosLength,3,Neo4j,1
2,Check,Time,2,2135600097,Repair,PosLength,3,Neo4j,1
2,LHS,Time,3,79218,Repair,PosLength,3,Neo4j,1
2,RHS,Time,4,32240735,Repair,PosLength,3,Neo4j,1
2,ReCheck,Time,5,349008820,Repair,PosLength,3,Neo4j,1
2,Read,Time,1,2998087485,User,ConnectedSegments,2,EMFIncQuery,1
2,Check,Time,2,46252,User,ConnectedSegments,2,EMFIncQuery,1
2,LHS,Time,3,14406927,User,ConnectedSegments,2,EMFIncQuery,1
2,RHS,Time,4,6767759,User,ConnectedSegments,2,EMFIncQuery,1
2,ReCheck,Time,5,3853,User,ConnectedSegments,2,EMFIncQuery,1
2,LHS,Time,6,14589312,User,ConnectedSegments,2,EMFIncQuery,2
2,RHS,Time,7,4436277,User,ConnectedSegments,2,EMFIncQuery,2
2,ReCheck,Time,8,3329,User,ConnectedSegments,2,EMFIncQuery,2
2,LHS,Time,9,14892530,User,ConnectedSegments,2,EMFIncQuery,3
2,RHS,Time,10,4556981,User,ConnectedSegments,2,EMFIncQuery,3
2,ReCheck,Time,11,3497,User,ConnectedSegments,2,EMFIncQuery,3
2,LHS,Time,12,14346460,User,ConnectedSegments,2,EMFIncQuery,4
2,RHS,Time,13,4572944,User,ConnectedSegments,2,EMFIncQuery,4
2,ReCheck,Time,14,3368,User,ConnectedSegments,2,EMFIncQuery,4
2,LHS,Time,15,14298988,User,ConnectedSegments,2,EMFIncQuery,5
2,RHS,Time,16,4373820,User,ConnectedSegments,2,EMFIncQuery,5
2,ReCheck,Time,17,3563,User,ConnectedSegments,2,EMFIncQuery,5
4,Read,Time,1,8422553925,Repair,PosLength,2,Neo4j,1
4,Check,Time,2,2486575607,Repair,PosLength,2,Neo4j,1
4,LHS,Time,3,82316,Repair,PosLength,2,Neo4j,1
4,RHS,Time,4,31693343,Repair,PosLength,2,Neo4j,1
4,ReCheck,Time,5,362496198,Repair,PosLength,2,Neo4j,1
4,Read,Time,1,8496745070,Repair,RouteSensor,3,Neo4j,1
4,Check,Time,2,2499409860,Repair,RouteSensor,3,Neo4j,1
4,LHS,Time,3,83973,Repair,RouteSensor,3,Neo4j,1
4,RHS,Time,4,36205343,Repair,RouteSensor,3,Neo4j,1
4,ReCheck,Time,5,552127612,Repair,RouteSensor,3,Neo4j,1
8,Read,Time,1,12995558685,User,PosLength,1,Neo4j,1
8,Check,Time,2,2984222814,User,PosLength,1,Neo4j,1
8,LHS,Time,3,79953340,User,PosLength,1,Neo4j,1
8,RHS,Time,4,27756663,User,PosLength,1,Neo4j,1
8,ReCheck,Time,5,195504443,User,PosLength,1,Neo4j,1
8,LHS,Time,6,48584851,User,PosLength,1,Neo4j,2
8,RHS,Time,7,18825790,User,PosLength,1,Neo4j,2
8,ReCheck,Time,8,248349348,User,PosLength,1,Neo4j,2
8,LHS,Time,9,48986749,User,PosLength,1,Neo4j,3
8,RHS,Time,10,21299402,User,PosLength,1,Neo4j,3
8,ReCheck,Time,11,193886226,User,PosLength,1,Neo4j,3
8,LHS,Time,12,25022648,User,PosLength,1,Neo4j,4
8,RHS,Time,13,19586732,User,PosLength,1,Neo4j,4
8,ReCheck,Time,14,125633135,User,PosLength,1,Neo4j,4
8,LHS,Time,15,17263685,User,PosLength,1,Neo4j,5
8,RHS,Time,16,15833651,User,PosLength,1,Neo4j,5
8,ReCheck,Time,17,123991516,User,PosLength,1,Neo4j,5
1,Read,Time,1,2019700843,Repair,RouteSensor,1,EMFIncQuery,1
1,Check,Time,2,27384,Repair,RouteSensor,1,EMFIncQuery,1
1,LHS,Time,3,9354,Repair,RouteSensor,1,EMFIncQuery,1
1,RHS,Time,4,5385291,Repair,RouteSensor,1,EMFIncQuery,1
1,ReCheck,Time,5,2241,Repair,RouteSensor,1,EMFIncQuery,1
1,Read,Time,1,2015600728,User,RouteSensor,1,EMFIncQuery,1
1,Check,Time,2,30430,User,RouteSensor,1,EMFIncQuery,1
1,LHS,Time,3,5281877,User,RouteSensor,1,EMFIncQuery,1
1,RHS,Time,4,1821011,User,RouteSensor,1,EMFIncQuery,1
1,ReCheck,Time,5,2121,User,RouteSensor,1,EMFIncQuery,1
1,LHS,Time,6,3156024,User,RouteSensor,1,EMFIncQuery,2
1,RHS,Time,7,764942,User,RouteSensor,1,EMFIncQuery,2
1,ReCheck,Time,8,1877,User,RouteSensor,1,EMFIncQuery,2
1,LHS,Time,9,3122773,User,RouteSensor,1,EMFIncQuery,3
1,RHS,Time,10,699859,User,RouteSensor,1,EMFIncQuery,3
1,ReCheck,Time,11,2084,User,RouteSensor,1,EMFIncQuery,3
1,LHS,Time,12,2015140,User,RouteSensor,1,EMFIncQuery,4
1,RHS,Time,13,672060,User,RouteSensor,1,EMFIncQuery,4
1,ReCheck,Time,14,1971,User,RouteSensor,1,EMFIncQuery,4
1,LHS,Time,15,1239059,User,RouteSensor,1,EMFIncQuery,5
1,RHS,Time,16,671741,User,RouteSensor,1,EMFIncQuery,5
1,ReCheck,Time,17,1765,User,RouteSensor,1,EMFIncQuery,5
4,Read,Time,1,2949036890,User,RouteSensor,2,EMFIncQuery,1
4,Check,Time,2,28403,User,RouteSensor,2,EMFIncQuery,1
4,LHS,Time,3,10328443,User,RouteSensor,2,EMFIncQuery,1
4,RHS,Time,4,1643246,User,RouteSensor,2,EMFIncQuery,1
4,ReCheck,Time,5,2590,User,RouteSensor,2,EMFIncQuery,1
4,LHS,Time,6,4272548,User,RouteSensor,2,EMFIncQuery,2
4,RHS,Time,7,479497,User,RouteSensor,2,EMFIncQuery,2
4,ReCheck,Time,8,1985,User,RouteSensor,2,EMFIncQuery,2
4,LHS,Time,9,3340036,User,RouteSensor,2,EMFIncQuery,3
4,RHS,Time,10,489510,User,RouteSensor,2,EMFIncQuery,3
4,ReCheck,Time,11,2057,User,RouteSensor,2,EMFIncQuery,3
4,LHS,Time,12,4230472,User,RouteSensor,2,EMFIncQuery,4
4,RHS,Time,13,553083,User,RouteSensor,2,EMFIncQuery,4
4,ReCheck,Time,14,2036,User,RouteSensor,2,EMFIncQuery,4
4,LHS,Time,15,4166644,User,RouteSensor,2,EMFIncQuery,5
4,RHS,Time,16,511955,User,RouteSensor,2,EMFIncQuery,5
4,ReCheck,Time,17,2066,User,RouteSensor,2,EMFIncQuery,5
8,Read,Time,1,3337516939,User,RouteSensor,1,EMFIncQuery,1
8,Check,Time,2,45578,User,RouteSensor,1,EMFIncQuery,1
8,LHS,Time,3,15485165,User,RouteSensor,1,EMFIncQuery,1
8,RHS,Time,4,2101661,User,RouteSensor,1,EMFIncQuery,1
8,ReCheck,Time,5,2893,User,RouteSensor,1,EMFIncQuery,1
8,LHS,Time,6,4580620,User,RouteSensor,1,EMFIncQuery,2
8,RHS,Time,7,621176,User,RouteSensor,1,EMFIncQuery,2
8,ReCheck,Time,8,2057,User,RouteSensor,1,EMFIncQuery,2
8,LHS,Time,9,8265261,User,RouteSensor,1,EMFIncQuery,3
8,RHS,Time,10,588896,User,RouteSensor,1,EMFIncQuery,3
8,ReCheck,Time,11,2283,User,RouteSensor,1,EMFIncQuery,3
8,LHS,Time,12,8240734,User,RouteSensor,1,EMFIncQuery,4
8,RHS,Time,13,555399,User,RouteSensor,1,EMFIncQuery,4
8,ReCheck,Time,14,1865,User,RouteSensor,1,EMFIncQuery,4
8,LHS,Time,15,1790767,User,RouteSensor,1,EMFIncQuery,5
8,RHS,Time,16,532755,User,RouteSensor,1,EMFIncQuery,5
8,ReCheck,Time,17,1765,User,RouteSensor,1,EMFIncQuery,5
1,Read,Time,1,1914099966,User,PosLength,2,EMFIncQuery,1
1,Check,Time,2,30193,User,PosLength,2,EMFIncQuery,1
1,LHS,Time,3,4473676,User,PosLength,2,EMFIncQuery,1
1,RHS,Time,4,3209399,User,PosLength,2,EMFIncQuery,1
1,ReCheck,Time,5,2093,User,PosLength,2,EMFIncQuery,1
1,LHS,Time,6,3868807,User,PosLength,2,EMFIncQuery,2
1,RHS,Time,7,1489576,User,PosLength,2,EMFIncQuery,2
1,ReCheck,Time,8,2249,User,PosLength,2,EMFIncQuery,2
1,LHS,Time,9,4146845,User,PosLength,2,EMFIncQuery,3
1,RHS,Time,10,1340656,User,PosLength,2,EMFIncQuery,3
1,ReCheck,Time,11,2027,User,PosLength,2,EMFIncQuery,3
1,LHS,Time,12,4836346,User,PosLength,2,EMFIncQuery,4
1,RHS,Time,13,1335261,User,PosLength,2,EMFIncQuery,4
1,ReCheck,Time,14,1976,User,PosLength,2,EMFIncQuery,4
1,LHS,Time,15,3925537,User,PosLength,2,EMFIncQuery,5
1,RHS,Time,16,1286427,User,PosLength,2,EMFIncQuery,5
1,ReCheck,Time,17,1763,User,PosLength,2,EMFIncQuery,5
8,Read,Time,1,3315977627,Repair,RouteSensor,1,Sesame,1
8,Check,Time,2,435797468,Repair,RouteSensor,1,Sesame,1
8,LHS,Time,3,20343,Repair,RouteSensor,1,Sesame,1
8,RHS,Time,4,140956841,Repair,RouteSensor,1,Sesame,1
8,ReCheck,Time,5,141799799,Repair,RouteSensor,1,Sesame,1
8,Read,Time,1,3200468115,User,ConnectedSegments,3,Sesame,1
8,Check,Time,2,4072358453,User,ConnectedSegments,3,Sesame,1
8,LHS,Time,3,34938116,User,ConnectedSegments,3,Sesame,1
8,RHS,Time,4,57142466,User,ConnectedSegments,3,Sesame,1
8,ReCheck,Time,5,3659788730,User,ConnectedSegments,3,Sesame,1
8,LHS,Time,6,28954034,User,ConnectedSegments,3,Sesame,2
8,RHS,Time,7,26309899,User,ConnectedSegments,3,Sesame,2
8,ReCheck,Time,8,3486558932,User,ConnectedSegments,3,Sesame,2
8,LHS,Time,9,8925158,User,ConnectedSegments,3,Sesame,3
8,RHS,Time,10,26722449,User,ConnectedSegments,3,Sesame,3
8,ReCheck,Time,11,3452933021,User,ConnectedSegments,3,Sesame,3
8,LHS,Time,12,8885958,User,ConnectedSegments,3,Sesame,4
8,RHS,Time,13,24448154,User,ConnectedSegments,3,Sesame,4
8,ReCheck,Time,14,3461524116,User,ConnectedSegments,3,Sesame,4
8,LHS,Time,15,9559408,User,ConnectedSegments,3,Sesame,5
8,RHS,Time,16,5236674,User,ConnectedSegments,3,Sesame,5
8,ReCheck,Time,17,3509112687,User,ConnectedSegments,3,Sesame,5
1,Read,Time,1,1197187004,Repair,ConnectedSegments,3,Sesame,1
1,Check,Time,2,841542313,Repair,ConnectedSegments,3,Sesame,1
1,LHS,Time,3,20027,Repair,ConnectedSegments,3,Sesame,1
1,RHS,Time,4,20783129,Repair,ConnectedSegments,3,Sesame,1
1,ReCheck,Time,5,415114902,Repair,ConnectedSegments,3,Sesame,1
1,Read,Time,1,1947648537,User,PosLength,1,EMFIncQuery,1
1,Check,Time,2,35922,User,PosLength,1,EMFIncQuery,1
1,LHS,Time,3,6821384,User,PosLength,1,EMFIncQuery,1
1,RHS,Time,4,2857769,User,PosLength,1,EMFIncQuery,1
1,ReCheck,Time,5,2204,User,PosLength,1,EMFIncQuery,1
1,LHS,Time,6,6311669,User,PosLength,1,EMFIncQuery,2
1,RHS,Time,7,1408225,User,PosLength,1,EMFIncQuery,2
1,ReCheck,Time,8,2021,User,PosLength,1,EMFIncQuery,2
1,LHS,Time,9,6595606,User,PosLength,1,EMFIncQuery,3
1,RHS,Time,10,1422998,User,PosLength,1,EMFIncQuery,3
1,ReCheck,Time,11,1997,User,PosLength,1,EMFIncQuery,3
1,LHS,Time,12,6427967,User,PosLength,1,EMFIncQuery,4
1,RHS,Time,13,1308933,User,PosLength,1,EMFIncQuery,4
1,ReCheck,Time,14,1901,User,PosLength,1,EMFIncQuery,4
1,LHS,Time,15,6571856,User,PosLength,1,EMFIncQuery,5
1,RHS,Time,16,1321657,User,PosLength,1,EMFIncQuery,5
1,ReCheck,Time,17,1820,User,PosLength,1,EMFIncQuery,5
1,Read,Time,1,2339957019,Repair,ConnectedSegments,2,EMFIncQuery,1
1,Check,Time,2,27110,Repair,ConnectedSegments,2,EMFIncQuery,1
1,LHS,Time,3,10996,Repair,ConnectedSegments,2,EMFIncQuery,1
1,RHS,Time,4,10371038,Repair,ConnectedSegments,2,EMFIncQuery,1
1,ReCheck,Time,5,2620,Repair,ConnectedSegments,2,EMFIncQuery,1
1,Read,Time,1,5679925950,User,RouteSensor,3,Neo4j,1
1,Check,Time,2,1858516628,User,RouteSensor,3,Neo4j,1
1,LHS,Time,3,9959889,User,RouteSensor,3,Neo4j,1
1,RHS,Time,4,39277419,User,RouteSensor,3,Neo4j,1
1,ReCheck,Time,5,344263085,User,RouteSensor,3,Neo4j,1
1,LHS,Time,6,2114888,User,RouteSensor,3,Neo4j,2
1,RHS,Time,7,28897090,User,RouteSensor,3,Neo4j,2
1,ReCheck,Time,8,221343283,User,RouteSensor,3,Neo4j,2
1,LHS,Time,9,1982472,User,RouteSensor,3,Neo4j,3
1,RHS,Time,10,28617472,User,RouteSensor,3,Neo4j,3
1,ReCheck,Time,11,199241685,User,RouteSensor,3,Neo4j,3
1,LHS,Time,12,1955874,User,RouteSensor,3,Neo4j,4
1,RHS,Time,13,22586698,User,RouteSensor,3,Neo4j,4
1,ReCheck,Time,14,245781495,User,RouteSensor,3,Neo4j,4
1,LHS,Time,15,1965237,User,RouteSensor,3,Neo4j,5
1,RHS,Time,16,20207616,User,RouteSensor,3,Neo4j,5
1,ReCheck,Time,17,168344763,User,RouteSensor,3,Neo4j,5
4,Read,Time,1,2802410306,Repair,PosLength,3,EMFIncQuery,1
4,Check,Time,2,27633,Repair,PosLength,3,EMFIncQuery,1
4,LHS,Time,3,9856,Repair,PosLength,3,EMFIncQuery,1
4,RHS,Time,4,2408632,Repair,PosLength,3,EMFIncQuery,1
4,ReCheck,Time,5,2533,Repair,PosLength,3,EMFIncQuery,1
1,Read,Time,1,5759318931,Repair,ConnectedSegments,3,Neo4j,1
1,Check,Time,2,4170935685,Repair,ConnectedSegments,3,Neo4j,1
1,LHS,Time,3,92277,Repair,ConnectedSegments,3,Neo4j,1
1,RHS,Time,4,69014653,Repair,ConnectedSegments,3,Neo4j,1
1,ReCheck,Time,5,1556952622,Repair,ConnectedSegments,3,Neo4j,1
8,Read,Time,1,3176642050,User,PosLength,1,Sesame,1
8,Check,Time,2,661903474,User,PosLength,1,Sesame,1
8,LHS,Time,3,35482201,User,PosLength,1,Sesame,1
8,RHS,Time,4,4150851,User,PosLength,1,Sesame,1
8,ReCheck,Time,5,263373857,User,PosLength,1,Sesame,1
8,LHS,Time,6,29606648,User,PosLength,1,Sesame,2
8,RHS,Time,7,7700972,User,PosLength,1,Sesame,2
8,ReCheck,Time,8,160353208,User,PosLength,1,Sesame,2
8,LHS,Time,9,8697673,User,PosLength,1,Sesame,3
8,RHS,Time,10,21875099,User,PosLength,1,Sesame,3
8,ReCheck,Time,11,138448013,User,PosLength,1,Sesame,3
8,LHS,Time,12,8578512,User,PosLength,1,Sesame,4
8,RHS,Time,13,1803029,User,PosLength,1,Sesame,4
8,ReCheck,Time,14,144434904,User,PosLength,1,Sesame,4
8,LHS,Time,15,8578067,User,PosLength,1,Sesame,5
8,RHS,Time,16,21773926,User,PosLength,1,Sesame,5
8,ReCheck,Time,17,215955731,User,PosLength,1,Sesame,5
2,Read,Time,1,2520513446,Repair,PosLength,1,EMFIncQuery,1
2,Check,Time,2,30776,Repair,PosLength,1,EMFIncQuery,1
2,LHS,Time,3,10168,Repair,PosLength,1,EMFIncQuery,1
2,RHS,Time,4,3570996,Repair,PosLength,1,EMFIncQuery,1
2,ReCheck,Time,5,2181,Repair,PosLength,1,EMFIncQuery,1
8,Read,Time,1,3180980679,User,PosLength,2,Sesame,1
8,Check,Time,2,661995940,User,PosLength,2,Sesame,1
8,LHS,Time,3,35658619,User,PosLength,2,Sesame,1
8,RHS,Time,4,44480306,User,PosLength,2,Sesame,1
8,ReCheck,Time,5,229006415,User,PosLength,2,Sesame,1
8,LHS,Time,6,51942442,User,PosLength,2,Sesame,2
8,RHS,Time,7,21313403,User,PosLength,2,Sesame,2
8,ReCheck,Time,8,128275564,User,PosLength,2,Sesame,2
8,LHS,Time,9,8772839,User,PosLength,2,Sesame,3
8,RHS,Time,10,1750370,User,PosLength,2,Sesame,3
8,ReCheck,Time,11,149105469,User,PosLength,2,Sesame,3
8,LHS,Time,12,8652954,User,PosLength,2,Sesame,4
8,RHS,Time,13,1757847,User,PosLength,2,Sesame,4
8,ReCheck,Time,14,148633933,User,PosLength,2,Sesame,4
8,LHS,Time,15,8672178,User,PosLength,2,Sesame,5
8,RHS,Time,16,19796729,User,PosLength,2,Sesame,5
8,ReCheck,Time,17,227109750,User,PosLength,2,Sesame,5
1,Read,Time,1,5700829157,Repair,PosLength,2,Neo4j,1
1,Check,Time,2,1784761921,Repair,PosLength,2,Neo4j,1
1,LHS,Time,3,66448,Repair,PosLength,2,Neo4j,1
1,RHS,Time,4,29335788,Repair,PosLength,2,Neo4j,1
1,ReCheck,Time,5,395138321,Repair,PosLength,2,Neo4j,1
8,Read,Time,1,3317179814,Repair,RouteSensor,1,EMFIncQuery,1
8,Check,Time,2,28168,Repair,RouteSensor,1,EMFIncQuery,1
8,LHS,Time,3,9880,Repair,RouteSensor,1,EMFIncQuery,1
8,RHS,Time,4,4813580,Repair,RouteSensor,1,EMFIncQuery,1
8,ReCheck,Time,5,1982,Repair,RouteSensor,1,EMFIncQuery,1
8,Read,Time,1,3193357868,User,ConnectedSegments,2,Sesame,1
8,Check,Time,2,4156330929,User,ConnectedSegments,2,Sesame,1
8,LHS,Time,3,39676221,User,ConnectedSegments,2,Sesame,1
8,RHS,Time,4,117958944,User,ConnectedSegments,2,Sesame,1
8,ReCheck,Time,5,3712316059,User,ConnectedSegments,2,Sesame,1
8,LHS,Time,6,12792530,User,ConnectedSegments,2,Sesame,2
8,RHS,Time,7,42001388,User,ConnectedSegments,2,Sesame,2
8,ReCheck,Time,8,3577182837,User,ConnectedSegments,2,Sesame,2
8,LHS,Time,9,8432990,User,ConnectedSegments,2,Sesame,3
8,RHS,Time,10,61544701,User,ConnectedSegments,2,Sesame,3
8,ReCheck,Time,11,3550129500,User,ConnectedSegments,2,Sesame,3
8,LHS,Time,12,8401682,User,ConnectedSegments,2,Sesame,4
8,RHS,Time,13,43809479,User,ConnectedSegments,2,Sesame,4
8,ReCheck,Time,14,3556549510,User,ConnectedSegments,2,Sesame,4
8,LHS,Time,15,8301035,User,ConnectedSegments,2,Sesame,5
8,RHS,Time,16,4198389,User,ConnectedSegments,2,Sesame,5
8,ReCheck,Time,17,3584010420,User,ConnectedSegments,2,Sesame,5
8,Read,Time,1,3250779566,Repair,PosLength,3,Sesame,1
8,Check,Time,2,713984493,Repair,PosLength,3,Sesame,1
8,LHS,Time,3,19835,Repair,PosLength,3,Sesame,1
8,RHS,Time,4,45765070,Repair,PosLength,3,Sesame,1
8,ReCheck,Time,5,207383325,Repair,PosLength,3,Sesame,1
1,Read,Time,1,6056760113,Repair,ConnectedSegments,1,Neo4j,1
1,Check,Time,2,5550907369,Repair,ConnectedSegments,1,Neo4j,1
1,LHS,Time,3,95810,Repair,ConnectedSegments,1,Neo4j,1
1,RHS,Time,4,58128809,Repair,ConnectedSegments,1,Neo4j,1
1,ReCheck,Time,5,1540104043,Repair,ConnectedSegments,1,Neo4j,1
4,Read,Time,1,1963483136,User,PosLength,2,Sesame,1
4,Check,Time,2,579571259,User,PosLength,2,Sesame,1
4,LHS,Time,3,40591888,User,PosLength,2,Sesame,1
4,RHS,Time,4,8155841,User,PosLength,2,Sesame,1
4,ReCheck,Time,5,203395908,User,PosLength,2,Sesame,1
4,LHS,Time,6,43839052,User,PosLength,2,Sesame,2
4,RHS,Time,7,4618280,User,PosLength,2,Sesame,2
4,ReCheck,Time,8,101593352,User,PosLength,2,Sesame,2
4,LHS,Time,9,6132972,User,PosLength,2,Sesame,3
4,RHS,Time,10,2045230,User,PosLength,2,Sesame,3
4,ReCheck,Time,11,78154621,User,PosLength,2,Sesame,3
4,LHS,Time,12,4959077,User,PosLength,2,Sesame,4
4,RHS,Time,13,12192849,User,PosLength,2,Sesame,4
4,ReCheck,Time,14,67247763,User,PosLength,2,Sesame,4
4,LHS,Time,15,5225592,User,PosLength,2,Sesame,5
4,RHS,Time,16,10807092,User,PosLength,2,Sesame,5
4,ReCheck,Time,17,73299077,User,PosLength,2,Sesame,5
8,Read,Time,1,3253326436,Repair,ConnectedSegments,2,Sesame,1
8,Check,Time,2,4069730558,Repair,ConnectedSegments,2,Sesame,1
8,LHS,Time,3,19678,Repair,ConnectedSegments,2,Sesame,1
8,RHS,Time,4,85237908,Repair,ConnectedSegments,2,Sesame,1
8,ReCheck,Time,5,3582735406,Repair,ConnectedSegments,2,Sesame,1
2,Read,Time,1,1467365198,User,ConnectedSegments,3,Sesame,1
2,Check,Time,2,1344940906,User,ConnectedSegments,3,Sesame,1
2,LHS,Time,3,20360924,User,ConnectedSegments,3,Sesame,1
2,RHS,Time,4,54332153,User,ConnectedSegments,3,Sesame,1
2,ReCheck,Time,5,930121751,User,ConnectedSegments,3,Sesame,1
2,LHS,Time,6,16045892,User,ConnectedSegments,3,Sesame,2
2,RHS,Time,7,12811378,User,ConnectedSegments,3,Sesame,2
2,ReCheck,Time,8,872205541,User,ConnectedSegments,3,Sesame,2
2,LHS,Time,9,2489573,User,ConnectedSegments,3,Sesame,3
2,RHS,Time,10,16957036,User,ConnectedSegments,3,Sesame,3
2,ReCheck,Time,11,826132029,User,ConnectedSegments,3,Sesame,3
2,LHS,Time,12,2224105,User,ConnectedSegments,3,Sesame,4
2,RHS,Time,13,5648412,User,ConnectedSegments,3,Sesame,4
2,ReCheck,Time,14,861327517,User,ConnectedSegments,3,Sesame,4
2,LHS,Time,15,2221663,User,ConnectedSegments,3,Sesame,5
2,RHS,Time,16,19660437,User,ConnectedSegments,3,Sesame,5
2,ReCheck,Time,17,841861522,User,ConnectedSegments,3,Sesame,5
2,Read,Time,1,2526545675,User,PosLength,1,EMFIncQuery,1
2,Check,Time,2,30268,User,PosLength,1,EMFIncQuery,1
2,LHS,Time,3,8206455,User,PosLength,1,EMFIncQuery,1
2,RHS,Time,4,3503101,User,PosLength,1,EMFIncQuery,1
2,ReCheck,Time,5,2277,User,PosLength,1,EMFIncQuery,1
2,LHS,Time,6,7223426,User,PosLength,1,EMFIncQuery,2
2,RHS,Time,7,1545438,User,PosLength,1,EMFIncQuery,2
2,ReCheck,Time,8,1880,User,PosLength,1,EMFIncQuery,2
2,LHS,Time,9,8311916,User,PosLength,1,EMFIncQuery,3
2,RHS,Time,10,1893267,User,PosLength,1,EMFIncQuery,3
2,ReCheck,Time,11,2881,User,PosLength,1,EMFIncQuery,3
2,LHS,Time,12,7345621,User,PosLength,1,EMFIncQuery,4
2,RHS,Time,13,1424199,User,PosLength,1,EMFIncQuery,4
2,ReCheck,Time,14,1891,User,PosLength,1,EMFIncQuery,4
2,LHS,Time,15,7073642,User,PosLength,1,EMFIncQuery,5
2,RHS,Time,16,1440247,User,PosLength,1,EMFIncQuery,5
2,ReCheck,Time,17,1799,User,PosLength,1,EMFIncQuery,5
2,Read,Time,1,2514621978,User,PosLength,3,EMFIncQuery,1
2,Check,Time,2,59134,User,PosLength,3,EMFIncQuery,1
2,LHS,Time,3,8476908,User,PosLength,3,EMFIncQuery,1
2,RHS,Time,4,3416876,User,PosLength,3,EMFIncQuery,1
2,ReCheck,Time,5,2422,User,PosLength,3,EMFIncQuery,1
2,LHS,Time,6,7150322,User,PosLength,3,EMFIncQuery,2
2,RHS,Time,7,1503997,User,PosLength,3,EMFIncQuery,2
2,ReCheck,Time,8,1841,User,PosLength,3,EMFIncQuery,2
2,LHS,Time,9,7485306,User,PosLength,3,EMFIncQuery,3
2,RHS,Time,10,1552725,User,PosLength,3,EMFIncQuery,3
2,ReCheck,Time,11,1817,User,PosLength,3,EMFIncQuery,3
2,LHS,Time,12,7146770,User,PosLength,3,EMFIncQuery,4
2,RHS,Time,13,1500264,User,PosLength,3,EMFIncQuery,4
2,ReCheck,Time,14,2109,User,PosLength,3,EMFIncQuery,4
2,LHS,Time,15,7059260,User,PosLength,3,EMFIncQuery,5
2,RHS,Time,16,1415071,User,PosLength,3,EMFIncQuery,5
2,ReCheck,Time,17,1909,User,PosLength,3,EMFIncQuery,5
1,Read,Time,1,1182186856,Repair,PosLength,2,Sesame,1
1,Check,Time,2,375230298,Repair,PosLength,2,Sesame,1
1,LHS,Time,3,18430,Repair,PosLength,2,Sesame,1
1,RHS,Time,4,13361887,Repair,PosLength,2,Sesame,1
1,ReCheck,Time,5,127473922,Repair,PosLength,2,Sesame,1
2,Read,Time,1,2881137263,Repair,ConnectedSegments,1,EMFIncQuery,1
2,Check,Time,2,42111,Repair,ConnectedSegments,1,EMFIncQuery,1
